provinceid,provincename,cityid,cityname,confirmed,suspected,dead,cured,time
11,河北,183,承德,7,0,0,3,2020/02/15
11,河北,183,承德,7,0,0,5,2020/02/16
11,河北,183,承德,7,0,0,4,2020/02/17
11,河北,183,承德,7,0,0,4,2020/02/18
11,河北,183,承德,7,0,0,4,2020/02/19
11,河北,183,承德,7,0,0,5,2020/02/20
11,河北,183,承德,7,0,0,5,2020/02/21
11,河北,184,秦皇岛,1,0,0,0,2020/02/01
11,河北,184,秦皇岛,1,0,0,0,2020/02/02
11,河北,184,秦皇岛,2,0,0,0,2020/02/03
11,河北,184,秦皇岛,2,0,0,0,2020/02/04
11,河北,184,秦皇岛,3,0,0,0,2020/02/05
11,河北,184,秦皇岛,3,0,0,0,2020/02/06
11,河北,184,秦皇岛,5,0,0,0,2020/02/07
11,河北,184,秦皇岛,7,0,0,0,2020/02/08
11,河北,184,秦皇岛,7,0,0,0,2020/02/09
11,河北,184,秦皇岛,7,0,0,0,2020/02/10
11,河北,184,秦皇岛,9,0,0,0,2020/02/11
11,河北,184,秦皇岛,9,0,0,1,2020/02/12
11,河北,184,秦皇岛,9,0,0,2,2020/02/13
11,河北,184,秦皇岛,9,0,0,2,2020/02/14
11,河北,184,秦皇岛,10,0,0,3,2020/02/15
11,河北,184,秦皇岛,10,0,0,3,2020/02/16
11,河北,184,秦皇岛,10,0,0,3,2020/02/17
11,河北,184,秦皇岛,10,0,0,4,2020/02/18
11,河北,184,秦皇岛,10,0,0,4,2020/02/19
11,河北,184,秦皇岛,10,0,0,5,2020/02/20
11,河北,184,秦皇岛,10,0,0,6,2020/02/21
31,云南,31,全省,1,0,0,0,2020/01/21
31,云南,31,全省,1,0,0,0,2020/01/22
31,云南,31,全省,2,1,0,0,2020/01/23
31,云南,31,全省,5,4,0,0,2020/01/24
31,云南,31,全省,11,29,0,0,2020/01/25
31,云南,31,全省,21,75,0,0,2020/01/26
31,云南,31,全省,32,104,0,0,2020/01/27
31,云南,31,全省,51,163,0,0,2020/01/28
31,云南,31,全省,70,191,0,0,2020/01/29
31,云南,31,全省,80,236,0,0,2020/01/30
31,云南,31,全省,91,228,0,2,2020/01/31
31,云南,31,全省,99,261,0,2,2020/02/01
31,云南,31,全省,109,252,0,3,2020/02/02
31,云南,31,全省,117,225,0,5,2020/02/03
31,云南,31,全省,122,172,0,5,2020/02/04
31,云南,31,全省,128,149,0,5,2020/02/05
31,云南,31,全省,135,123,0,7,2020/02/06
31,云南,31,全省,138,144,0,13,2020/02/07
31,云南,31,全省,140,146,0,17,2020/02/08
31,云南,31,全省,141,125,0,18,2020/02/09
31,云南,31,全省,149,109,0,19,2020/02/10
31,云南,31,全省,154,89,0,20,2020/02/11
31,云南,31,全省,155,100,0,26,2020/02/12
31,云南,31,全省,162,96,0,27,2020/02/13
31,云南,31,全省,168,103,0,36,2020/02/14
31,云南,31,全省,169,108,0,42,2020/02/15
31,云南,31,全省,171,100,0,42,2020/02/16
31,云南,31,全省,172,83,0,47,2020/02/17
31,云南,31,全省,173,64,0,57,2020/02/18
31,云南,31,全省,172,61,1,60,2020/02/19
31,云南,31,全省,173,0,1,79,2020/02/20
31,云南,424,昆明,4,0,0,0,2020/01/26
31,云南,424,昆明,7,0,0,0,2020/01/27
31,云南,424,昆明,12,0,0,0,2020/01/28
31,云南,424,昆明,15,0,0,0,2020/01/29
31,云南,424,昆明,21,0,0,0,2020/01/30
31,云南,424,昆明,25,0,0,0,2020/01/31
31,云南,424,昆明,30,0,0,0,2020/02/01
31,云南,424,昆明,31,0,0,0,2020/02/02
31,云南,424,昆明,32,0,0,0,2020/02/03
31,云南,424,昆明,34,0,0,0,2020/02/04
31,云南,424,昆明,35,0,0,0,2020/02/05
31,云南,424,昆明,40,0,0,0,2020/02/06
31,云南,424,昆明,41,0,0,2,2020/02/07
31,云南,424,昆明,41,0,0,6,2020/02/08
31,云南,424,昆明,42,0,0,6,2020/02/09
31,云南,424,昆明,45,0,0,6,2020/02/10
31,云南,424,昆明,46,0,0,6,2020/02/11
31,云南,424,昆明,46,0,0,7,2020/02/12
31,云南,424,昆明,48,0,0,7,2020/02/13
31,云南,424,昆明,48,0,0,8,2020/02/14
31,云南,424,昆明,48,0,0,8,2020/02/15
31,云南,424,昆明,51,0,0,8,2020/02/16
31,云南,424,昆明,51,0,0,11,2020/02/17
31,云南,424,昆明,52,0,0,13,2020/02/18
31,云南,424,昆明,53,0,0,15,2020/02/19
31,云南,424,昆明,53,0,0,24,2020/02/20
31,云南,424,昆明,53,0,0,32,2020/02/21
31,云南,432,西双版纳,1,0,0,0,2020/01/26
31,云南,432,西双版纳,1,0,0,0,2020/01/27
31,云南,432,西双版纳,6,0,0,0,2020/01/28
31,云南,432,西双版纳,10,0,0,0,2020/01/29
31,云南,432,西双版纳,10,0,0,0,2020/01/30
31,云南,432,西双版纳,12,0,0,0,2020/01/31
31,云南,432,西双版纳,12,0,0,0,2020/02/01
31,云南,432,西双版纳,12,0,0,0,2020/02/02
31,云南,432,西双版纳,13,0,0,1,2020/02/03
31,云南,432,西双版纳,13,0,0,1,2020/02/04
31,云南,432,西双版纳,15,0,0,1,2020/02/05
31,云南,432,西双版纳,15,0,0,1,2020/02/06
31,云南,432,西双版纳,15,0,0,2,2020/02/07
31,云南,432,西双版纳,15,0,0,2,2020/02/08
31,云南,432,西双版纳,15,0,0,2,2020/02/09
31,云南,432,西双版纳,15,0,0,2,2020/02/10
31,云南,432,西双版纳,15,0,0,2,2020/02/11
31,云南,432,西双版纳,15,0,0,2,2020/02/12
31,云南,432,西双版纳,15,0,0,2,2020/02/13
31,云南,432,西双版纳,15,0,0,3,2020/02/14
31,云南,432,西双版纳,15,0,0,3,2020/02/15
31,云南,432,西双版纳,15,0,0,3,2020/02/16
31,云南,432,西双版纳,15,0,0,4,2020/02/17
31,云南,432,西双版纳,15,0,0,4,2020/02/18
31,云南,432,西双版纳,15,0,0,4,2020/02/19
31,云南,432,西双版纳,15,0,0,4,2020/02/20
31,云南,432,西双版纳,15,0,1,4,2020/02/21
31,云南,429,玉溪,1,0,0,0,2020/01/26
31,云南,429,玉溪,1,0,0,0,2020/01/27
31,云南,429,玉溪,5,0,0,0,2020/01/28
31,云南,429,玉溪,5,0,0,0,2020/01/29
31,云南,429,玉溪,6,0,0,0,2020/01/30
31,云南,429,玉溪,6,0,0,0,2020/01/31
31,云南,429,玉溪,7,0,0,0,2020/02/01
31,云南,429,玉溪,11,0,0,0,2020/02/02
31,云南,429,玉溪,12,0,0,1,2020/02/03
31,云南,429,玉溪,12,0,0,1,2020/02/04
31,云南,429,玉溪,12,0,0,1,2020/02/05
31,云南,429,玉溪,13,0,0,1,2020/02/06
31,云南,429,玉溪,13,0,0,2,2020/02/07
31,云南,429,玉溪,14,0,0,2,2020/02/08
31,云南,429,玉溪,14,0,0,2,2020/02/09
31,云南,429,玉溪,14,0,0,2,2020/02/10
31,云南,429,玉溪,14,0,0,2,2020/02/11
31,云南,429,玉溪,14,0,0,3,2020/02/12
31,云南,429,玉溪,14,0,0,3,2020/02/13
31,云南,429,玉溪,14,0,0,3,2020/02/14
31,云南,429,玉溪,14,0,0,3,2020/02/15
31,云南,429,玉溪,14,0,0,3,2020/02/16
31,云南,429,玉溪,14,0,0,3,2020/02/17
31,云南,429,玉溪,14,0,0,3,2020/02/18
31,云南,429,玉溪,14,0,1,3,2020/02/19
31,云南,429,玉溪,14,0,1,9,2020/02/20
31,云南,429,玉溪,14,0,1,9,2020/02/21
31,云南,425,曲靖,1,0,0,0,2020/01/26
31,云南,425,曲靖,2,0,0,0,2020/01/27
31,云南,425,曲靖,2,0,0,0,2020/01/28
31,云南,425,曲靖,5,0,0,0,2020/01/29
31,云南,425,曲靖,5,0,0,0,2020/01/30
31,云南,425,曲靖,5,0,0,0,2020/01/31
31,云南,425,曲靖,5,0,0,0,2020/02/01
31,云南,425,曲靖,5,0,0,1,2020/02/02
31,云南,425,曲靖,6,0,0,1,2020/02/03
31,云南,425,曲靖,9,0,0,1,2020/02/04
31,云南,425,曲靖,10,0,0,1,2020/02/05
31,云南,425,曲靖,10,0,0,1,2020/02/06
31,云南,425,曲靖,10,0,0,1,2020/02/07
31,云南,425,曲靖,11,0,0,1,2020/02/08
31,云南,425,曲靖,11,0,0,1,2020/02/09
31,云南,425,曲靖,12,0,0,1,2020/02/10
31,云南,425,曲靖,13,0,0,1,2020/02/11
31,云南,425,曲靖,13,0,0,1,2020/02/12
31,云南,425,曲靖,13,0,0,1,2020/02/13
31,云南,425,曲靖,13,0,0,5,2020/02/14
31,云南,425,曲靖,13,0,0,5,2020/02/15
31,云南,425,曲靖,13,0,0,5,2020/02/16
31,云南,425,曲靖,13,0,0,6,2020/02/17
31,云南,425,曲靖,13,0,0,6,2020/02/18
31,云南,425,曲靖,13,0,0,6,2020/02/19
31,云南,425,曲靖,13,0,0,6,2020/02/20
31,云南,425,曲靖,13,0,0,8,2020/02/21
31,云南,434,昭通,1,0,0,0,2020/01/26
31,云南,434,昭通,1,0,0,0,2020/01/27
31,云南,434,昭通,2,0,0,0,2020/01/28
31,云南,434,昭通,2,0,0,0,2020/01/29
31,云南,434,昭通,4,0,0,0,2020/01/30
31,云南,434,昭通,6,0,0,0,2020/01/31
31,云南,434,昭通,6,0,0,0,2020/02/01
31,云南,434,昭通,8,0,0,0,2020/02/02
31,云南,434,昭通,8,0,0,0,2020/02/03
31,云南,434,昭通,9,0,0,0,2020/02/04
31,云南,434,昭通,10,0,0,0,2020/02/05
31,云南,434,昭通,10,0,0,1,2020/02/06
31,云南,434,昭通,10,0,0,1,2020/02/07
31,云南,434,昭通,10,0,0,1,2020/02/08
31,云南,434,昭通,12,0,0,2,2020/02/09
31,云南,434,昭通,12,0,0,2,2020/02/10
31,云南,434,昭通,14,0,0,2,2020/02/11
31,云南,434,昭通,14,0,0,2,2020/02/12
31,云南,434,昭通,14,0,0,2,2020/02/13
31,云南,434,昭通,19,0,0,2,2020/02/14
31,云南,434,昭通,25,0,0,2,2020/02/15
31,云南,434,昭通,25,0,0,2,2020/02/16
31,云南,434,昭通,25,0,0,2,2020/02/17
31,云南,434,昭通,25,0,0,2,2020/02/18
31,云南,434,昭通,25,0,0,2,2020/02/19
31,云南,434,昭通,25,0,0,5,2020/02/20
31,云南,434,昭通,25,0,0,6,2020/02/21
31,云南,421,大理,1,0,0,0,2020/01/26
31,云南,421,大理,2,0,0,0,2020/01/27
31,云南,421,大理,3,0,0,0,2020/01/28
31,云南,421,大理,3,0,0,0,2020/01/29
31,云南,421,大理,4,0,0,0,2020/01/30
31,云南,421,大理,6,0,0,0,2020/01/31
31,云南,421,大理,6,0,0,1,2020/02/01
31,云南,421,大理,7,0,0,1,2020/02/02
31,云南,421,大理,7,0,0,1,2020/02/03
31,云南,421,大理,7,0,0,1,2020/02/04
31,云南,421,大理,7,0,0,1,2020/02/05
31,云南,421,大理,10,0,0,1,2020/02/06
31,云南,421,大理,11,0,0,2,2020/02/07
31,云南,421,大理,11,0,0,2,2020/02/08
31,云南,421,大理,11,0,0,2,2020/02/09
31,云南,421,大理,13,0,0,2,2020/02/10
31,云南,421,大理,13,0,0,2,2020/02/11
31,云南,421,大理,13,0,0,3,2020/02/12
31,云南,421,大理,13,0,0,3,2020/02/13
31,云南,421,大理,13,0,0,5,2020/02/14
31,云南,421,大理,13,0,0,6,2020/02/15
31,云南,421,大理,13,0,0,6,2020/02/16
31,云南,421,大理,13,0,0,6,2020/02/17
31,云南,421,大理,13,0,0,10,2020/02/18
31,云南,421,大理,13,0,0,10,2020/02/19
31,云南,421,大理,13,0,0,10,2020/02/20
31,云南,421,大理,13,0,0,10,2020/02/21
31,云南,422,保山,2,0,0,0,2020/01/26
31,云南,422,保山,3,0,0,0,2020/01/27
31,云南,422,保山,4,0,0,0,2020/01/28
31,云南,422,保山,4,0,0,0,2020/01/29
31,云南,422,保山,5,0,0,0,2020/01/30
31,云南,422,保山,6,0,0,0,2020/01/31
31,云南,422,保山,8,0,0,0,2020/02/01
31,云南,422,保山,8,0,0,0,2020/02/02
31,云南,422,保山,8,0,0,0,2020/02/03
31,云南,422,保山,8,0,0,0,2020/02/04
31,云南,422,保山,8,0,0,0,2020/02/05
31,云南,422,保山,8,0,0,0,2020/02/06
31,云南,422,保山,9,0,0,0,2020/02/07
31,云南,422,保山,9,0,0,0,2020/02/08
31,云南,422,保山,9,0,0,0,2020/02/09
31,云南,422,保山,9,0,0,0,2020/02/10
31,云南,422,保山,9,0,0,0,2020/02/11
31,云南,422,保山,9,0,0,0,2020/02/12
31,云南,422,保山,9,0,0,0,2020/02/13
31,云南,422,保山,9,0,0,0,2020/02/14
31,云南,422,保山,9,0,0,2,2020/02/15
31,云南,422,保山,9,0,0,2,2020/02/16
31,云南,422,保山,9,0,0,2,2020/02/17
31,云南,422,保山,9,0,0,2,2020/02/18
31,云南,422,保山,9,0,0,3,2020/02/19
31,云南,422,保山,9,0,0,3,2020/02/20
31,云南,422,保山,9,0,0,4,2020/02/21
31,云南,420,丽江,2,0,0,0,2020/01/26
31,云南,420,丽江,5,0,0,0,2020/01/27
31,云南,420,丽江,6,0,0,0,2020/01/28
31,云南,420,丽江,6,0,0,0,2020/01/29
31,云南,420,丽江,6,0,0,0,2020/01/30
31,云南,420,丽江,6,0,0,0,2020/01/31
31,云南,420,丽江,6,0,0,0,2020/02/01
31,云南,420,丽江,7,0,0,0,2020/02/02
31,云南,420,丽江,7,0,0,0,2020/02/03
31,云南,420,丽江,7,0,0,0,2020/02/04
31,云南,420,丽江,7,0,0,0,2020/02/05
31,云南,420,丽江,7,0,0,0,2020/02/06
31,云南,420,丽江,7,0,0,1,2020/02/07
31,云南,420,丽江,7,0,0,1,2020/02/08
31,云南,420,丽江,7,0,0,1,2020/02/09
31,云南,420,丽江,7,0,0,2,2020/02/10
31,云南,420,丽江,7,0,0,2,2020/02/11
31,云南,420,丽江,7,0,0,2,2020/02/12
31,云南,420,丽江,7,0,0,2,2020/02/13
31,云南,420,丽江,7,0,0,2,2020/02/14
31,云南,420,丽江,7,0,0,5,2020/02/15
31,云南,420,丽江,7,0,0,5,2020/02/16
31,云南,420,丽江,7,0,0,5,2020/02/17
31,云南,420,丽江,7,0,0,7,2020/02/18
31,云南,420,丽江,7,0,0,7,2020/02/19
31,云南,420,丽江,7,0,0,7,2020/02/20
31,云南,420,丽江,7,0,0,7,2020/02/21
31,云南,426,德宏,2,0,0,0,2020/01/26
31,云南,426,德宏,2,0,0,0,2020/01/27
31,云南,426,德宏,2,0,0,0,2020/01/28
31,云南,426,德宏,2,0,0,0,2020/01/29
31,云南,426,德宏,2,0,0,0,2020/01/30
31,云南,426,德宏,3,0,0,0,2020/01/31
31,云南,426,德宏,3,0,0,0,2020/02/01
31,云南,426,德宏,4,0,0,0,2020/02/02
31,云南,426,德宏,4,0,0,0,2020/02/03
31,云南,426,德宏,5,0,0,0,2020/02/04
31,云南,426,德宏,5,0,0,0,2020/02/05
31,云南,426,德宏,5,0,0,0,2020/02/06
31,云南,426,德宏,5,0,0,0,2020/02/07
31,云南,426,德宏,5,0,0,0,2020/02/08
31,云南,426,德宏,5,0,0,0,2020/02/09
31,云南,426,德宏,5,0,0,0,2020/02/10
31,云南,426,德宏,5,0,0,0,2020/02/11
31,云南,426,德宏,5,0,0,2,2020/02/12
31,云南,426,德宏,5,0,0,2,2020/02/13
31,云南,426,德宏,5,0,0,2,2020/02/14
31,云南,426,德宏,5,0,0,2,2020/02/15
31,云南,426,德宏,5,0,0,2,2020/02/16
31,云南,426,德宏,5,0,0,2,2020/02/17
31,云南,426,德宏,5,0,0,2,2020/02/18
31,云南,426,德宏,5,0,0,2,2020/02/19
31,云南,426,德宏,5,0,0,2,2020/02/20
31,云南,426,德宏,5,0,0,2,2020/02/21
31,云南,430,红河,1,0,0,0,2020/01/26
31,云南,430,红河,2,0,0,0,2020/01/27
31,云南,430,红河,2,0,0,0,2020/01/28
31,云南,430,红河,2,0,0,0,2020/01/29
31,云南,430,红河,4,0,0,0,2020/01/30
31,云南,430,红河,4,0,0,1,2020/01/31
31,云南,430,红河,5,0,0,1,2020/02/01
31,云南,430,红河,5,0,0,1,2020/02/02
31,云南,430,红河,5,0,0,1,2020/02/03
31,云南,430,红河,5,0,0,1,2020/02/04
31,云南,430,红河,5,0,0,1,2020/02/05
31,云南,430,红河,5,0,0,1,2020/02/06
31,云南,430,红河,5,0,0,1,2020/02/07
31,云南,430,红河,5,0,0,1,2020/02/08
31,云南,430,红河,5,0,0,2,2020/02/09
31,云南,430,红河,6,0,0,2,2020/02/10
31,云南,430,红河,6,0,0,2,2020/02/11
31,云南,430,红河,7,0,0,3,2020/02/12
31,云南,430,红河,7,0,0,3,2020/02/13
31,云南,430,红河,8,0,0,3,2020/02/14
31,云南,430,红河,8,0,0,3,2020/02/15
31,云南,430,红河,8,0,0,3,2020/02/16
31,云南,430,红河,8,0,0,3,2020/02/17
31,云南,430,红河,8,0,0,3,2020/02/18
31,云南,430,红河,8,0,0,3,2020/02/19
31,云南,430,红河,8,0,0,3,2020/02/20
31,云南,430,红河,9,0,0,4,2020/02/21
31,云南,428,普洱,1,0,0,0,2020/01/29
31,云南,428,普洱,3,0,0,0,2020/01/30
31,云南,428,普洱,4,0,0,0,2020/01/31
31,云南,428,普洱,4,0,0,0,2020/02/01
31,云南,428,普洱,4,0,0,0,2020/02/02
31,云南,428,普洱,4,0,0,0,2020/02/03
31,云南,428,普洱,4,0,0,0,2020/02/04
31,云南,428,普洱,4,0,0,0,2020/02/05
31,云南,428,普洱,4,0,0,0,2020/02/06
31,云南,428,普洱,4,0,0,0,2020/02/07
31,云南,428,普洱,4,0,0,0,2020/02/08
31,云南,428,普洱,4,0,0,0,2020/02/09
31,云南,428,普洱,4,0,0,0,2020/02/10
31,云南,428,普洱,4,0,0,0,2020/02/11
31,云南,428,普洱,4,0,0,0,2020/02/12
31,云南,428,普洱,4,0,0,0,2020/02/13
31,云南,428,普洱,4,0,0,0,2020/02/14
31,云南,428,普洱,4,0,0,1,2020/02/15
31,云南,428,普洱,4,0,0,1,2020/02/16
31,云南,428,普洱,4,0,0,1,2020/02/17
31,云南,428,普洱,4,0,0,3,2020/02/18
31,云南,428,普洱,4,0,0,3,2020/02/19
31,云南,428,普洱,4,0,0,3,2020/02/20
31,云南,428,普洱,4,0,0,4,2020/02/21
31,云南,423,楚雄,2,0,0,0,2020/02/02
31,云南,423,楚雄,2,0,0,0,2020/02/03
31,云南,423,楚雄,4,0,0,0,2020/02/04
31,云南,423,楚雄,4,0,0,0,2020/02/05
31,云南,423,楚雄,4,0,0,0,2020/02/06
31,云南,423,楚雄,4,0,0,0,2020/02/07
31,云南,423,楚雄,4,0,0,0,2020/02/08
31,云南,423,楚雄,4,0,0,0,2020/02/09
31,云南,423,楚雄,4,0,0,0,2020/02/10
31,云南,423,楚雄,4,0,0,0,2020/02/11
31,云南,423,楚雄,4,0,0,0,2020/02/12
31,云南,423,楚雄,4,0,0,0,2020/02/13
31,云南,423,楚雄,4,0,0,1,2020/02/14
31,云南,423,楚雄,4,0,0,1,2020/02/15
31,云南,423,楚雄,4,0,0,1,2020/02/16
31,云南,423,楚雄,4,0,0,1,2020/02/17
31,云南,423,楚雄,4,0,0,1,2020/02/18
31,云南,423,楚雄,4,0,0,1,2020/02/19
31,云南,423,楚雄,4,0,0,2,2020/02/20
31,云南,423,楚雄,4,0,0,4,2020/02/21
31,云南,427,临沧,1,0,0,0,2020/02/01
31,云南,427,临沧,1,0,0,0,2020/02/02
31,云南,427,临沧,1,0,0,0,2020/02/03
31,云南,427,临沧,1,0,0,0,2020/02/04
31,云南,427,临沧,1,0,0,0,2020/02/05
31,云南,427,临沧,1,0,0,0,2020/02/06
31,云南,427,临沧,1,0,0,0,2020/02/07
31,云南,427,临沧,1,0,0,0,2020/02/08
31,云南,427,临沧,1,0,0,0,2020/02/09
31,云南,427,临沧,1,0,0,0,2020/02/10
31,云南,427,临沧,1,0,0,0,2020/02/11
31,云南,427,临沧,1,0,0,0,2020/02/12
31,云南,427,临沧,1,0,0,0,2020/02/13
31,云南,427,临沧,1,0,0,0,2020/02/14
31,云南,427,临沧,1,0,0,1,2020/02/15
31,云南,427,临沧,1,0,0,1,2020/02/16
31,云南,427,临沧,1,0,0,1,2020/02/17
31,云南,427,临沧,1,0,0,1,2020/02/18
31,云南,427,临沧,1,0,0,1,2020/02/19
31,云南,427,临沧,1,0,0,1,2020/02/20
31,云南,427,临沧,1,0,0,1,2020/02/21
31,云南,431,文山,1,0,0,0,2020/02/04
31,云南,431,文山,1,0,0,0,2020/02/05
31,云南,431,文山,1,0,0,0,2020/02/06
31,云南,431,文山,1,0,0,0,2020/02/07
31,云南,431,文山,1,0,0,0,2020/02/08
31,云南,431,文山,1,0,0,0,2020/02/09
31,云南,431,文山,2,0,0,0,2020/02/10
31,云南,431,文山,2,0,0,0,2020/02/11
31,云南,431,文山,2,0,0,0,2020/02/12
31,云南,431,文山,2,0,0,0,2020/02/13
31,云南,431,文山,2,0,0,0,2020/02/14
31,云南,431,文山,2,0,0,0,2020/02/15
31,云南,431,文山,2,0,0,0,2020/02/16
31,云南,431,文山,2,0,0,0,2020/02/17
31,云南,431,文山,2,0,0,0,2020/02/18
31,云南,431,文山,2,0,0,0,2020/02/19
31,云南,431,文山,2,0,0,0,2020/02/20
31,云南,431,文山,2,0,0,1,2020/02/21
10,海南,10,全省,4,0,0,0,2020/01/22
10,海南,10,全省,5,0,0,0,2020/01/23
10,海南,10,全省,10,0,0,0,2020/01/24
10,海南,10,全省,20,1,0,0,2020/01/25
10,海南,10,全省,27,0,0,0,2020/01/26
10,海南,10,全省,38,21,1,0,2020/01/27
10,海南,10,全省,43,48,1,0,2020/01/28
10,海南,10,全省,46,66,1,0,2020/01/29
10,海南,10,全省,49,73,1,1,2020/01/30
10,海南,10,全省,57,95,1,1,2020/01/31
10,海南,10,全省,63,101,1,1,2020/02/01
10,海南,10,全省,70,113,1,4,2020/02/02
10,海南,10,全省,79,109,1,4,2020/02/03
10,海南,10,全省,89,118,1,5,2020/02/04
10,海南,10,全省,100,132,1,5,2020/02/05
10,海南,10,全省,111,150,2,8,2020/02/06
10,海南,10,全省,123,203,2,10,2020/02/07
10,海南,10,全省,128,230,2,14,2020/02/08
10,海南,10,全省,136,219,3,19,2020/02/09
10,海南,10,全省,142,187,3,19,2020/02/10
10,海南,10,全省,145,206,3,20,2020/02/11
10,海南,10,全省,157,176,4,27,2020/02/12
10,海南,10,全省,157,170,4,30,2020/02/13
10,海南,10,全省,162,141,4,43,2020/02/14
10,海南,10,全省,162,141,4,39,2020/02/15
10,海南,10,全省,162,119,4,52,2020/02/16
10,海南,10,全省,163,114,4,59,2020/02/17
10,海南,10,全省,163,86,4,79,2020/02/18
10,海南,10,全省,168,71,4,84,2020/02/19
10,海南,10,全省,168,0,4,86,2020/02/20
10,海南,165,三亚,8,0,0,0,2020/01/26
10,海南,165,三亚,11,0,0,0,2020/01/27
10,海南,165,三亚,14,0,0,0,2020/01/28
10,海南,165,三亚,14,0,0,0,2020/01/29
10,海南,165,三亚,14,0,0,1,2020/01/30
10,海南,165,三亚,14,0,0,1,2020/01/31
10,海南,165,三亚,16,0,0,1,2020/02/01
10,海南,165,三亚,17,0,0,4,2020/02/02
10,海南,165,三亚,18,0,0,4,2020/02/03
10,海南,165,三亚,18,0,0,5,2020/02/04
10,海南,165,三亚,30,0,0,5,2020/02/05
10,海南,165,三亚,30,0,0,6,2020/02/06
10,海南,165,三亚,34,0,1,8,2020/02/07
10,海南,165,三亚,37,0,1,9,2020/02/08
10,海南,165,三亚,41,0,1,11,2020/02/09
10,海南,165,三亚,43,0,1,11,2020/02/10
10,海南,165,三亚,46,0,1,11,2020/02/11
10,海南,165,三亚,54,0,1,11,2020/02/12
10,海南,165,三亚,54,0,1,14,2020/02/13
10,海南,165,三亚,54,0,1,17,2020/02/14
10,海南,165,三亚,54,0,1,15,2020/02/15
10,海南,165,三亚,54,0,1,16,2020/02/16
10,海南,165,三亚,54,0,1,15,2020/02/17
10,海南,165,三亚,54,0,1,32,2020/02/18
10,海南,165,三亚,54,0,1,22,2020/02/19
10,海南,165,三亚,54,0,1,24,2020/02/20
10,海南,165,三亚,54,0,1,25,2020/02/21
10,海南,181,海口,3,0,0,0,2020/01/26
10,海南,181,海口,6,0,0,0,2020/01/27
10,海南,181,海口,7,0,0,0,2020/01/28
10,海南,181,海口,9,0,0,0,2020/01/29
10,海南,181,海口,9,0,1,0,2020/01/30
10,海南,181,海口,9,0,1,0,2020/01/31
10,海南,181,海口,11,0,1,0,2020/02/01
10,海南,181,海口,11,0,1,0,2020/02/02
10,海南,181,海口,13,0,1,0,2020/02/03
10,海南,181,海口,14,0,0,0,2020/02/04
10,海南,181,海口,16,0,0,0,2020/02/05
10,海南,181,海口,18,0,0,2,2020/02/06
10,海南,181,海口,21,0,0,2,2020/02/07
10,海南,181,海口,24,0,0,4,2020/02/08
10,海南,181,海口,23,0,0,5,2020/02/09
10,海南,181,海口,28,0,0,4,2020/02/10
10,海南,181,海口,29,0,0,5,2020/02/11
10,海南,181,海口,29,0,0,10,2020/02/12
10,海南,181,海口,29,0,0,6,2020/02/13
10,海南,181,海口,31,0,0,12,2020/02/14
10,海南,181,海口,33,0,0,10,2020/02/15
10,海南,181,海口,33,0,0,9,2020/02/16
10,海南,181,海口,34,0,0,12,2020/02/17
10,海南,181,海口,34,0,0,16,2020/02/18
10,海南,181,海口,34,0,0,22,2020/02/19
10,海南,181,海口,39,0,0,18,2020/02/20
10,海南,181,海口,39,0,0,18,2020/02/21
10,海南,170,万宁,5,0,0,0,2020/01/26
10,海南,170,万宁,7,0,0,0,2020/01/27
10,海南,170,万宁,7,0,0,0,2020/01/28
10,海南,170,万宁,8,0,0,0,2020/01/29
10,海南,170,万宁,8,0,0,0,2020/01/30
10,海南,170,万宁,8,0,0,0,2020/01/31
10,海南,170,万宁,8,0,0,0,2020/02/01
10,海南,170,万宁,8,0,0,0,2020/02/02
10,海南,170,万宁,9,0,0,0,2020/02/03
10,海南,170,万宁,11,0,0,0,2020/02/04
10,海南,170,万宁,11,0,0,0,2020/02/05
10,海南,170,万宁,11,0,0,0,2020/02/06
10,海南,170,万宁,12,0,0,0,2020/02/07
10,海南,170,万宁,12,0,0,0,2020/02/08
10,海南,170,万宁,12,0,0,0,2020/02/09
10,海南,170,万宁,12,0,0,0,2020/02/10
10,海南,170,万宁,13,0,0,0,2020/02/11
10,海南,170,万宁,13,0,0,1,2020/02/12
10,海南,170,万宁,13,0,0,1,2020/02/13
10,海南,170,万宁,13,0,0,3,2020/02/14
10,海南,170,万宁,13,0,0,3,2020/02/15
10,海南,170,万宁,13,0,0,3,2020/02/16
10,海南,170,万宁,13,0,0,4,2020/02/17
10,海南,170,万宁,13,0,0,4,2020/02/18
10,海南,170,万宁,13,0,0,9,2020/02/19
10,海南,170,万宁,13,0,0,9,2020/02/20
10,海南,170,万宁,13,0,0,9,2020/02/21
10,海南,177,儋州,3,0,0,0,2020/01/26
10,海南,177,儋州,5,0,0,0,2020/01/27
10,海南,177,儋州,5,0,0,0,2020/01/28
10,海南,177,儋州,5,0,0,0,2020/01/29
10,海南,177,儋州,5,0,0,0,2020/01/30
10,海南,177,儋州,5,0,0,0,2020/01/31
10,海南,177,儋州,6,0,0,0,2020/02/01
10,海南,177,儋州,6,0,0,0,2020/02/02
10,海南,177,儋州,7,0,0,0,2020/02/03
10,海南,177,儋州,8,0,0,0,2020/02/04
10,海南,177,儋州,10,0,0,0,2020/02/05
10,海南,177,儋州,10,0,0,0,2020/02/06
10,海南,177,儋州,11,0,0,0,2020/02/07
10,海南,177,儋州,11,0,0,0,2020/02/08
